image_path,label,pred_prob,pred_class
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1011572216.png,0.0,0.0011497538071125746,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1012150929.png,0.0,6.835367094026878e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/101262930.png,0.0,6.988702807575464e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1015118661.png,0.0,0.00017533382924739271,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/101669240.png,0.0,2.927332616309286e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1016887272.png,0.0,0.008396875113248825,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/104285082.png,0.0,0.00018338547670282423,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1053116826.png,0.0,0.0013359561562538147,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1066831905.png,0.0,2.1410455985915178e-07,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1089755335.png,0.0,9.577661330695264e-08,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1097710887.png,0.0,2.887951950469869e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1112334131.png,0.0,0.00014451745664700866,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1117972841.png,0.0,0.007452456280589104,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1138784872.png,0.0,0.0001117558786063455,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/11551286.png,0.0,0.0011537788668647408,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1157215900.png,0.0,5.252720075077377e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1160441615.png,0.0,9.18643272598274e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/116409198.png,0.0,0.00039768408169038594,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1181708011.png,0.0,4.1951068396883784e-07,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/118854260.png,0.0,0.0004892467404715717,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/118939364.png,0.0,8.340611384483054e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1196746186.png,0.0,0.0012101081665605307,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1196886054.png,0.0,0.002982569159939885,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/122301379.png,0.0,2.5734331643434416e-07,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/123101580.png,0.0,0.001561857177875936,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1234206849.png,0.0,0.00012056178820785135,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1235099089.png,0.0,6.606253737118095e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1235455146.png,0.0,0.0002869350428227335,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/123997871.png,0.0,0.007407661993056536,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1246863003.png,0.0,0.006835566367954016,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/125635185.png,0.0,0.0003437868435867131,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1260816604.png,0.0,0.00019021969637833536,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/128395402.png,0.0,5.71725468034856e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1285874746.png,0.0,0.00010333558748243377,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1286805224.png,0.0,4.524505129666068e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1288909046.png,0.0,0.00027240096824243665,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1295719054.png,0.0,0.003363418858498335,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/129662899.png,0.0,3.0728235287824646e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1303727066.png,0.0,3.2284594908560393e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1313961775.png,0.0,7.389237725874409e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1329832826.png,0.0,0.0003525866486597806,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1330645772.png,0.0,0.0007550659356638789,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/135444196.png,0.0,0.00013492070138454437,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/137444466.png,0.0,5.7789813581621274e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/137444523.png,0.0,4.968142093275674e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1378557186.png,0.0,8.868765144143254e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1387014885.png,0.0,8.570193443802054e-08,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1389264266.png,0.0,2.0947007214999758e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1406296515.png,0.0,0.00042590463999658823,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/140774394.png,0.0,0.0006047009956091642,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1408958345.png,0.0,3.3826249818957876e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/141203926.png,0.0,1.3420691175269894e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1417941060.png,0.0,9.139328176388517e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/141841337.png,0.0,0.00040879243169911206,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1423997242.png,0.0,8.027626790862996e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1424775129.png,0.0,2.697840727705625e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/143688205.png,0.0,0.009811049327254295,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1444710198.png,0.0,0.00027272969600744545,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/144571886.png,0.0,2.3575383238494396e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1453366750.png,0.0,0.00013559407670982182,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/146019208.png,0.0,0.00016554507601540536,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1483574454.png,0.0,7.723355520283803e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1505686764.png,0.0,1.239479615833261e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/151215569.png,0.0,2.636481326590001e-07,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1542970158.png,0.0,2.5236777219106443e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/154653766.png,0.0,7.582995749544352e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1546632452.png,0.0,0.00020325405057519674,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1554713437.png,0.0,3.6889621696900576e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1558753996.png,0.0,2.60825657960595e-07,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1580159719.png,0.0,2.536476131353993e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/160541986.png,0.0,0.00013158559158910066,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/160566014.png,0.0,0.007340386509895325,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1606988704.png,0.0,4.39319628640078e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/16158623.png,0.0,0.0029982675332576036,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1625306051.png,0.0,0.0014592889929190278,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/16396205.png,0.0,7.060190000629518e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/16630920.png,0.0,0.0003744877758435905,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/170405864.png,0.0,0.0008615777478553355,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/172097783.png,0.0,0.00019117082410957664,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1733853950.png,0.0,2.626417699502781e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1737441377.png,0.0,7.6210935731069185e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1775223211.png,0.0,2.202245559601579e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/177591612.png,0.0,8.94213662832044e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1777816180.png,0.0,3.01775689877104e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/179778822.png,0.0,3.460477091721259e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1806580620.png,0.0,5.96513154960121e-06,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1810651611.png,0.0,4.495383473113179e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1872000955.png,0.0,0.0001615649089217186,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/191592626.png,0.0,0.00037363707087934017,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/19469520.png,0.0,6.186698010424152e-05,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/1961696686.png,0.0,0.0010382699547335505,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/201314419.png,0.0,0.0018994188867509365,0
/home/marek/FakeFlickr/data/fake-flickr/real_rescaled/2047543321.png,0.0,1.3655716429639142e-05,0
